2022-04-28 12:32:28.409286,-0.2353596,2.745862,9.8851032
2022-04-28 12:32:28.409286,-0.1961329999999999,2.745862,9.806650000000001
2022-04-28 12:32:28.409286,-0.2353596,2.745862,9.8458766
2022-04-28 12:32:28.409286,-0.1961329999999999,2.745862,9.8851032
2022-04-28 12:32:28.409286,-0.2353596,2.7850886,9.8458766
2022-04-28 12:32:28.409286,-0.2353596,2.7850886,9.806650000000001
2022-04-28 12:32:28.409286,-0.1961329999999999,2.7850886,9.924329799999999
2022-04-28 12:32:28.409286,-0.1961329999999999,2.7850886,9.963556400000002
2022-04-28 12:32:28.409286,-0.2353596,2.7850886,9.8458766
2022-04-28 12:32:28.409286,-0.1961329999999999,2.745862,9.7281968
2022-04-28 12:32:28.409286,-0.1961329999999999,2.7850886,9.806650000000001
2022-04-28 12:32:28.409286,-0.1961329999999999,2.745862,9.8851032
2022-04-28 12:32:28.409286,-0.2745861999999999,2.7850886,9.8851032
2022-04-28 12:32:28.409286,-0.1961329999999999,2.745862,10.0420096
2022-04-28 12:32:28.409286,-0.1961329999999999,2.745862,9.8458766
2022-04-28 12:32:28.409286,-0.2745861999999999,2.7850886,9.924329799999999
2022-04-28 12:32:28.409286,-0.2353596,2.745862,9.924329799999999
2022-04-28 12:32:28.409286,-0.1961329999999999,2.745862,9.924329799999999
