2022-04-22 23:24:49.286195,2.0005566,0.2353596,11.2580342
2022-04-22 23:24:49.286195,1.9221034,0.392266,11.179581
2022-04-22 23:24:49.286195,1.9221034,0.2353596,11.1011278
2022-04-22 23:24:49.286195,1.8828768,0.392266,11.2188076
2022-04-22 23:24:49.286195,1.9221034,0.2745862,11.2188076
2022-04-22 23:24:49.286195,1.9221034,0.2353596,11.1403544
2022-04-22 23:24:49.286195,2.0005566,0.2353596,11.179581
2022-04-22 23:24:49.286195,1.9221034,0.392266,11.179581
2022-04-22 23:24:49.286195,1.8436502,0.3530394,11.2580342
2022-04-22 23:24:49.286195,1.8828768,0.196133,11.179581
2022-04-22 23:24:49.286195,2.0397832,0.2353596,11.2188076
2022-04-22 23:24:49.286195,1.8828768,0.3530394,11.2188076
2022-04-22 23:24:49.286195,1.9221034,0.3530394,11.179581
2022-04-22 23:24:49.286195,1.8828768,0.2745862,11.179581
2022-04-22 23:24:49.286195,1.9221034,0.3530394,11.2188076
2022-04-22 23:24:49.286195,1.8828768,0.392266,11.2188076
2022-04-22 23:24:49.286195,2.0397832,0.2353596,11.1403544
